cod_est,FECHA,T_Max,T_Med,T_Min,H_R_Max,H_R_Med,H_R_Min,Radiacion,Lluvia,V_Max,V_Med,V_Min,CV1,CV2,CV3,CV4,Direccion
AL001,2017-06-28T00:00:00,28.87,23.7158333333333,18.85,91.6,67.06375,41,1.2898233,0,32.4,10.2157916666667,0,269,9,1128,31,3
AL001,2017-06-29T00:00:00,26.62,21.7645833333333,17.43,89.2,66.29,41.72,1.2888288,0,31.05,9.474375,0,152,31,1166,88,4
AL001,2017-06-30T00:00:00,26.65,22.1345833333333,16.48,79.23,50.98375,26,1.3007628,0,26.55,6.92054166666667,0,301,70,1055,12,3
AL001,2017-07-01T00:00:00,33.33,24.0345833333333,15.74,77.08,50.4570833333333,18.2,1.26617745,0,18,3.361125,0,429,674,336,0,3
AL001,2017-07-02T00:00:00,30.22,24.5458333333333,17.8,81.5,49.83,28.84,1.29158385,0,17.55,4.43041666666667,0,325,825,282,3,2
AL001,2017-07-03T00:00:00,32.35,26.1616666666667,20.33,57.44,38.8875,16.91,1.3102107,0,29.7,8.63116666666667,0,558,632,234,17,3
AL001,2017-07-04T00:00:00,32.45,26.5054166666667,21.27,75.21,48.3475,29.72,1.2731859,0,25.2,7.61345833333333,0,537,676,209,17,2
AL001,2017-07-05T00:00:00,33.06,26.3695833333333,20.6,82.6,61.2791666666667,41.96,1.1673765,0,14.4,4.207875,0,318,832,238,54,3
AL001,2017-07-06T00:00:00,34,27.8845833333333,23.12,81.2,60.2375,30.56,0.85731615,0,25.2,5.6975,0,354,583,449,52,3
AL001,2017-07-07T00:00:00,30.25,25.5908333333333,21.54,88.1,69.6791666666667,53.39,0.91485105,0,15.3,5.3055,0,70,124,1114,125,3
AL001,2017-07-08T00:00:00,28.5,24.1854166666667,20.06,89.7,71.93375,49.6,1.22753025,0,19.35,4.88841666666667,0,0,16,1299,123,3
AL001,2017-07-09T00:00:00,33.56,27.11375,19.82,87.3,60.2979166666667,33.7,1.22652285,0,14.4,3.955125,0,138,65,1177,60,3
AL001,2017-07-10T00:00:00,37.9,29.2845833333333,21.07,91.6,50.80625,19.24,1.19565705,0,13.5,2.70991666666667,0,294,583,543,19,3
AL001,2017-07-11T00:00:00,37.43,29.3495833333333,22.42,83.6,43.905,22.77,1.11310575,0,15.75,2.71179166666667,0,604,551,281,6,3
AL001,2017-07-12T00:00:00,35.15,28.1770833333333,22.41,91.2,64.23875,42.52,1.1468313,0,18,5.45383333333333,0,242,22,1162,9,3
AL001,2017-07-13T00:00:00,40.29,30.34,23.33,90.9,62.2770833333333,37.29,1.14916365,0,16.2,3.74666666666667,0,411,603,422,2,3
AL001,2017-07-14T00:00:00,34.84,28.6033333333333,23.13,92.4,70.5845833333334,43.92,1.12290735,0,17.55,4.75308333333333,0,310,772,348,4,3
AL001,2017-07-15T00:00:00,33.9,28.7025,24.74,87.3,65.12625,39.67,1.1507442,0,12.6,4.26316666666667,0,178,1015,243,2,2
AL001,2017-07-16T00:00:00,34.71,28.5033333333333,22.82,86.6,50.3029166666667,17.26,1.1911563,0,18.9,4.86483333333333,0,267,859,304,7,3
AL001,2017-07-17T00:00:00,34.27,29.2379166666667,24.54,53,37.93,28.26,1.06683615,0,22.5,6.07058333333333,0,405,813,209,1,2
AL001,2017-07-18T00:00:00,36.99,30.7116666666667,24.84,64.11,36.6829166666667,18.57,1.14746295,0,18.9,5.542375,0,393,832,209,1,2
AL001,2017-07-19T00:00:00,26.77,25.742,24.57,64.32,53.974,44.87,0,0,10.8,2.5716,0,166,120,13,0,2
AL001,2017-07-20T00:00:00,32.68,27.5921052631579,22.95,88.2,64.3847368421053,43.66,1.52475063157895,0,24.3,7.85621052631579,0,48,48,1029,13,3
AL001,2017-07-21T00:00:00,28.74,24.9804166666667,20.9,84.9,68.0454166666667,48.2,1.20373845,0,24.3,7.70908333333333,0,114,18,1263,41,3
AL001,2017-07-22T00:00:00,22.86,21.452,20.3,87.2,84.5,81.2,0,0,9.9,1.977,0,125,34,136,5,3
AL001,2017-07-23T00:00:00,34.07,28.5547368421053,23.8,84.5,53.6610526315789,26.58,1.35501574736842,0,20.25,6.29205263157895,0,239,115,771,13,3
AL001,2017-07-24T00:00:00,33.8,27.085,19.82,80.1,55.4441666666667,34.11,1.22320545,0,19.8,5.39058333333333,0,352,120,958,6,3
AL001,2017-07-25T00:00:00,34.87,28.395,22.69,88,63.4679166666667,39.73,1.1544777,0,18.45,4.17433333333333,0,313,922,197,5,2
AL001,2017-07-26T00:00:00,33.39,27.95375,23.53,84.7,67.0816666666667,41.74,1.1362611,0,24.3,5.08258333333333,0,254,388,769,28,3
AL001,2017-07-27T00:00:00,33.87,28.3616666666667,22.32,87.7,60.6966666666667,36.11,1.15426335,0,19.35,5.242625,0,394,78,950,17,3
AL001,2017-07-28T00:00:00,35.11,28.7491666666667,22.02,92.2,59.1508333333333,32.3,1.13865,0,19.8,5.95733333333333,0,223,200,1004,8,3
AL001,2017-07-29T00:00:00,35.82,29.3970833333333,22.65,88.9,54.13625,25.66,1.14600765,0,22.5,5.87070833333333,0,314,228,880,16,3
AL001,2017-07-30T00:00:00,36.22,29.40875,22.39,91.5,54.7695833333333,25.64,1.153902,0,19.8,5.73,0,415,122,887,17,3
AL001,2017-07-31T00:00:00,34.74,28.7520833333333,23.33,81.6,60.87,38.39,1.0618479,0,20.7,5.39141666666667,0,532,104,776,22,3
AL001,2017-08-01T00:00:00,34.88,28.9270833333333,24.2,88.7,66.4283333333333,41.27,0.7303215,0,20.25,5.09041666666667,0,288,272,790,86,4
AL001,2017-08-02T00:00:00,38.34,30.5054166666667,26.22,76.18,61.02,39.12,0.86955885,0,20.25,4.01883333333333,0,184,306,787,158,4
AL001,2017-08-03T00:00:00,34.91,29.8275,23.93,85.8,57.8495833333333,31.77,1.06586835,0,21.6,5.86291666666667,0,265,143,1021,10,3
AL001,2017-08-04T00:00:00,37.6,30.5204166666667,22.56,77.05,49.9495833333333,26.4,1.10011155,0,19.35,5.06891666666667,0,463,60,912,5,3
AL001,2017-08-05T00:00:00,38.14,30.7545833333333,23.76,74.81,47.1975,27.58,1.09533825,0,19.35,4.66479166666667,0,537,85,804,14,3
AL001,2017-08-06T00:00:00,37.8,30.68,24.34,78.8,60.7745833333333,42.71,1.0387668,0,13.05,2.63441666666667,0,424,568,443,5,3
AL001,2017-08-07T00:00:00,36.26,30.10875,25.99,85.7,70.98125,52.33,0.9061665,0,20.25,4.61516666666667,0,372,456,578,31,3
AL001,2017-08-08T00:00:00,33.09,28.6245833333333,26.06,90.9,71.8545833333333,40.51,0.7124361,0,26.1,9.60108333333334,0,90,48,1276,24,3
AL001,2017-08-09T00:00:00,33.97,28.3929166666667,24,75.95,64.75875,45.45,1.09923435,0,24.3,7.346,0,521,112,791,13,3
AL001,2017-08-10T00:00:00,29.88,25.8675,23.05,85.3,69.8708333333333,52.3,0.89099355,0.1,18,5.79441666666667,0,293,789,344,6,3
AL001,2017-08-11T00:00:00,31.4,26.6341666666667,22.15,78.39,59.1979166666667,35.17,1.1100366,0,20.25,6.16716666666667,0,588,618,226,5,2
AL001,2017-08-12T00:00:00,31.6,26.63375,22.95,74.35,56.5929166666667,35.15,1.12331775,0,28.8,8.92758333333333,0.9,769,418,238,16,3
AL001,2017-08-13T00:00:00,31.87,26.7179166666667,22.76,75.1,58.6195833333333,34.87,1.0609638,0,31.5,7.87395833333333,0.45,562,548,312,21,3
AL001,2017-08-14T00:00:00,33.16,27.7070833333333,24.37,71.23,52.4908333333333,33.16,1.0319835,0,26.1,8.11654166666667,0,637,523,266,12,3
AL001,2017-08-15T00:00:00,36.01,28.4658333333333,23.46,86.5,65.8304166666667,40.98,0.9179484,0,19.8,4.54479166666667,0,206,423,795,13,3
AL001,2017-08-16T00:00:00,32.41,27.6033333333333,24.07,87.7,74.8095833333333,57.3,0.96028575,0,21.6,5.354875,0,3,185,1239,14,3
AL001,2017-08-17T00:00:00,35.84,29.1275,23.8,87.6,68.0208333333333,43.05,1.0247979,0,13.95,3.0565,0,266,821,353,1,3
AL001,2017-08-18T00:00:00,37.36,28.4875,23.46,90.4,72.3120833333333,41.14,1.03767675,0,22.05,4.53579166666667,0,641,220,570,7,3
AL001,2017-08-19T00:00:00,34.47,28.2816666666667,23.33,91.7,70.23125,43.72,0.993795,0,13.5,4.89608333333333,0,399,656,378,3,3
AL001,2017-08-20T00:00:00,33.09,28.1941666666667,24.57,80.6,65.38125,50.29,1.0220793,0,27,6.49791666666667,0,390,710,323,17,3
AL001,2017-08-21T00:00:00,32.62,28.1175,24.74,76.16,56.0566666666667,32.44,1.0252986,0,25.2,6.854375,0,672,510,251,8,3
AL001,2017-08-22T00:00:00,35.27,28.4479166666667,22.15,85.1,57.0508333333333,27.48,1.034847,0,12.15,2.95320833333333,0,478,837,119,3,2
AL001,2017-08-23T00:00:00,36.52,28.0391666666667,20.77,86.5,60.8154166666667,21.21,1.04043105,0,14.85,3.04854166666667,0,892,482,63,1,2
AL001,2017-08-24T00:00:00,35.72,27.1116666666667,19.15,84,63.7404166666667,39.93,1.011285,0,14.4,3.290125,0,630,301,504,4,3
AL001,2017-08-25T00:00:00,38,28.5391666666667,22.49,91.9,65.8141666666667,31.28,0.9550233,0,13.05,3.312625,0,611,516,306,4,3
AL001,2017-08-26T00:00:00,35.92,29.1995833333333,23.93,86.8,63.97375,33.8,0.9683118,0,13.95,4.24904166666667,0,295,764,334,45,4
AL001,2017-08-27T00:00:00,36.4,28.97375,24.95,86.6,67.2441666666667,33.41,0.7216827,0,14.4,4.13879166666667,0,263,829,340,4,3
AL001,2017-08-28T00:00:00,31.3,26.7045833333333,23.97,83.5,65.9016666666667,41.43,0.2880219,0.6,20.7,4.65995833333333,0,371,323,678,63,3
AL001,2017-08-29T00:00:00,27.66,22.9754166666667,17.7,96.5,79.0283333333333,54.89,0.34490985,27.3,13.95,2.90225,0,355,177,752,154,4
AL001,2017-08-30T00:00:00,23.49,20.0029166666667,18.04,97.9,94.4916666666667,86.1,0.152631,37.2,19.8,2.698375,0,590,430,396,21,3
AL001,2017-08-31T00:00:00,33.06,25.71125,19.86,96.3,67.3754166666667,37.38,0.90288705,0,13.95,2.99375,0,673,686,79,0,2
AL001,2017-09-01T00:00:00,32.11,26.97625,22.41,81.5,63.9133333333333,45.71,0.96523635,0,20.7,6.49341666666667,0,681,561,141,11,2
AL001,2017-09-02T00:00:00,30.66,25.9325,22.59,87.7,73.23875,56.08,0.69106635,0,15.3,4.03308333333333,0,578,779,83,0,2
AL001,2017-09-03T00:00:00,32.41,25.48125,20.09,94.3,71.2433333333333,37.31,0.8600004,0,18,4.22579166666667,0,475,232,723,10,3
AL001,2017-09-04T00:00:00,30.36,25.6545833333333,21.21,93.6,77.8404166666667,62.44,0.89224755,0,21.15,4.87879166666667,0,75,118,1232,17,3
AL001,2017-09-05T00:00:00,33.29,27.4770833333333,23.43,91,65.82625,33.43,0.95521875,0,21.15,4.40983333333333,0,692,659,86,1,2
AL001,2017-09-06T00:00:00,34.1,26.9208333333333,20.57,92.1,59.9004166666667,25.4,0.94495695,0,13.05,3.06416666666667,0,676,653,107,2,3
AL001,2017-09-07T00:00:00,33.36,26.1133333333333,20.87,89.7,70.3920833333333,42.8,0.89978145,0,20.25,3.2595,0,479,447,492,23,3
AL001,2017-09-08T00:00:00,31.3,25.75375,21.07,91.7,75.0654166666667,48.78,0.88519935,0,21.15,4.54679166666667,0,581,65,781,9,3
AL001,2017-09-09T00:00:00,27.16,24.9954166666667,23.06,92.9,76.22125,61.12,0.46254375,0,25.2,8.75808333333333,0,5,21,1379,34,3
AL001,2017-09-10T00:00:00,29.55,24.2358333333333,18.68,86.7,49.81,19.22,0.96080295,0,23.85,5.73333333333333,0,326,181,869,58,3
AL001,2017-09-11T00:00:00,31.47,23.3383333333333,15.98,85.7,58.2345833333333,20.4,0.95212725,0,22.05,4.72195833333333,0,556,10,868,7,3
AL001,2017-09-12T00:00:00,34.34,25.0670833333333,17.77,89.2,64.85125,23.26,0.92871195,0,19.8,3.37395833333333,0,247,440,747,2,3
AL001,2017-09-13T00:00:00,33.06,26.3720833333333,20.4,78.03,51.065,24.21,0.93257085,0,20.25,4.60208333333333,0,707,627,104,3,2
AL001,2017-09-14T00:00:00,27.83,23.1858333333333,17.53,88.7,69.6145833333333,49.74,0.9249504,0,25.2,7.02483333333333,0,527,13,884,13,3
AL001,2017-09-15T00:00:00,30.39,24.1579166666667,20.09,98.3,74.0875,46.68,0.8872785,0,28.35,5.81029166666667,0,318,321,794,3,3
AL001,2017-09-16T00:00:00,27.39,22.50625,18.2,89,76.6529166666667,54.55,0.52200375,1.5,14.4,3.2165,0,424,709,309,0,3
AL001,2017-09-17T00:00:00,28.57,22.15375,17.63,94.8,73.6954166666667,30.51,0.89902455,0,21.15,4.41245833333333,0,452,198,780,10,3
AL001,2017-09-18T00:00:00,26.31,21.20625,15.64,92.3,72.4866666666667,49.4,0.8960775,0,23.4,5.260875,0,305,108,1011,14,3
AL001,2017-09-19T00:00:00,30.49,23.67625,17.39,80.8,60.5525,30.95,0.8540031,0,20.7,4.02966666666667,0,57,210,977,149,4
AL001,2017-09-20T00:00:00,32.25,23.4566666666667,16.35,86.8,62.8066666666667,31.48,0.8482269,0,13.95,2.30166666666667,0,813,504,124,0,2
AL001,2017-09-21T00:00:00,32.28,24.1604166666667,17.02,90.3,58.8545833333333,22.46,0.86241165,0,14.85,2.88433333333333,0,748,640,55,0,2
AL001,2017-09-22T00:00:00,29.17,23.975,18.85,87.3,67.4120833333333,48.96,0.7541733,0,22.5,5.61891666666667,0,620,650,161,6,2
AL001,2017-09-23T00:00:00,29.61,24.2075,20.06,83.5,63.6729166666667,44.53,0.66895365,0,25.65,6.49254166666667,0,939,363,132,5,2
AL001,2017-09-24T00:00:00,31.47,23.5541666666667,18.2,91.6,73.83,46.04,0.8338791,0,19.35,3.55083333333333,0,648,86,693,14,3
AL001,2017-09-25T00:00:00,25.87,22.4675,19.11,96.9,84.70375,68.93,0.82238355,0,23.4,7.24441666666667,0,155,11,1213,60,4
AL001,2017-09-26T00:00:00,30.22,24.3783333333333,18.54,94.4,75.0679166666667,49.66,0.7705404,0,17.55,4.39945833333333,0,333,693,404,10,3
AL001,2017-09-27T00:00:00,30.15,24.7645833333333,20.6,87.9,72.565,50.27,0.7092309,0,15.3,3.441,0,376,931,126,6,2
AL001,2017-09-28T00:00:00,28.94,24.2791666666667,21.07,84.4,68.065,44.63,0.6748095,0,22.5,6.37108333333333,0,792,511,129,2,2
AL001,2017-09-29T00:00:00,29.41,23.6508333333333,19.25,84,65.72125,43.55,0.8011785,0,17.1,3.83541666666667,0,644,666,121,3,2
AL001,2017-09-30T00:00:00,28.03,21.7483333333333,16.92,90,76.4858333333333,58.2,0.6623715,0,18.45,4.01258333333333,0,628,101,702,8,3
AL001,2017-10-01T00:00:00,29.82,23.0766666666667,18.2,89.1,74.555,51.53,0.5078085,0,10.35,1.66004166666667,0,658,742,40,0,2
AL001,2017-10-02T00:00:00,29.07,23.7516666666667,19.72,87.7,70.4766666666667,46.71,0.705882,0,13.5,3.57195833333333,0,340,928,168,2,2
AL001,2017-10-03T00:00:00,30.9,24.125,19.11,89.7,69.9216666666667,42.71,0.7519425,0,16.65,1.97295833333333,0,408,947,84,0,2
AL001,2017-10-04T00:00:00,29.51,23.96125,19.96,89.2,72.1466666666667,48.56,0.782844,0,15.75,3.42083333333333,0,551,748,139,0,2
AL001,2017-10-05T00:00:00,30.83,23.5,18.27,88.6,70.4779166666667,41.93,0.7710675,0,19.35,2.982375,0,540,836,63,0,2
AL001,2017-10-06T00:00:00,26.41,21.8420833333333,17.16,93.3,78.9225,59.95,0.7195677,0,26.55,6.11591666666667,0,425,79,913,23,3
AL001,2017-10-07T00:00:00,28.8,23.3091666666667,19.08,92.2,71.6495833333334,44.96,0.6609915,0,22.95,5.74575,0,662,601,168,9,3
AL001,2017-10-08T00:00:00,29.98,23.0175,17.53,92.4,70.5195833333333,42.59,0.70887,0,15.3,2.69191666666667,0,736,596,105,1,2
AL001,2017-10-09T00:00:00,27.83,21.6675,16.41,90.7,69.6808333333333,38.38,0.711057,0,18,3.79366666666667,0,756,83,587,13,3
AL001,2017-10-10T00:00:00,30.49,21.9920833333333,16.21,90,73.1583333333333,48.58,0.6867,0,13.5,2.78,0,840,413,181,4,3
AL001,2017-10-11T00:00:00,30.96,22.3229166666667,16.45,94.4,76.00375,47.43,0.6647145,0,12.6,2.604625,0,964,250,223,5,3
AL001,2017-10-12T00:00:00,30.39,22.4308333333333,15.6,91.8,67.09125,25.92,0.6684249,0,18.45,3.81633333333333,0,926,63,444,7,3
AL001,2017-10-13T00:00:00,32.35,23.2208333333333,15.81,81.4,43.7341666666667,13.21,0.59623275,0,17.55,3.67266666666667,0,963,73,371,31,3
AL001,2017-10-14T00:00:00,30.83,22.9941666666667,16.04,88,58.6979166666667,28.46,0.60578265,0,13.5,3.567625,0,594,733,109,2,2
AL001,2017-10-15T00:00:00,29.14,23.2279166666667,18.95,88.7,70.0720833333333,42.19,0.666261,0,20.7,5.01479166666667,0,268,933,234,1,3
AL001,2017-10-16T00:00:00,27.39,22.21375,18,86.9,68.6258333333333,47.99,0.66241545,0,23.4,6.31154166666667,0,904,404,123,3,2
AL001,2017-10-17T00:00:00,27.08,20.7545833333333,15.84,92.2,76.9258333333333,53.29,0.4532403,0,16.65,2.4315,0,661,144,621,15,3
AL001,2017-10-18T00:00:00,22.78,19.1933333333333,15.49,93.7,86.3829166666667,78,0.2865915,16.8,33.3,6.35595833333333,0,331,157,892,57,4
AL001,2017-10-19T00:00:00,22.94,18.5970833333333,14.36,95.6,83.5366666666667,59.58,0.58152645,7,19.8,4.47025,0,431,257,703,48,3
AL001,2017-10-20T00:00:00,26.14,20.59,14.25,90,59.9616666666667,33.58,0.6519189,0,22.05,4.599875,0,475,125,795,43,3
AL001,2017-10-21T00:00:00,26.72,19.44,13.75,90,72.5166666666667,43.08,0.64956825,0,18.45,3.8015,0,663,11,763,4,3
AL001,2017-10-22T00:00:00,28.2,20.3525,14.36,93.3,78.67,46.41,0.59215275,0,11.7,2.17825,0,747,481,211,0,3
AL001,2017-10-23T00:00:00,26.01,20.6483333333333,16.04,96.3,81.74625,63.88,0.40470705,0,11.25,2.23095833333333,0,577,814,46,2,2
AL001,2017-10-24T00:00:00,26.78,19.9658333333333,14.73,95.4,76.7579166666667,38.93,0.6197991,0,9.9,2.57591666666667,0,574,822,44,0,2
AL001,2017-10-25T00:00:00,29.41,20.11375,13.78,84.4,59.1966666666667,29.19,0.61993755,0,12.6,3.093125,0,1045,387,7,0,2
AL001,2017-10-26T00:00:00,27.72,20.0275,13.24,78.74,61.1195833333333,33.12,0.6271173,0,11.7,3.62208333333333,0,626,707,106,0,2
AL001,2017-10-27T00:00:00,30.22,20.3970833333333,14.46,96.7,66.9375,28.72,0.6118485,0,15.3,3.77858333333333,0,716,202,520,0,3
AL001,2017-10-28T00:00:00,26.58,19.69625,12.77,99.9,79.6516666666667,49.96,0.5574252,0.1,27.45,4.73641666666667,0,734,623,78,1,2
AL001,2017-10-29T00:00:00,26.68,19.7491666666667,15.03,93.7,74.3104166666667,46.83,0.5259879,0,8.55,1.79875,0,701,663,77,0,2
AL001,2017-10-30T00:00:00,24.77,18.4266666666667,13,90.8,71.6820833333334,52.05,0.54945045,0,16.65,3.26629166666667,0,872,59,502,6,3
AL001,2017-10-31T00:00:00,26.17,19.2620833333333,14.25,95.5,76.5766666666667,48.26,0.553614,0,16.2,3.43429166666667,0,960,412,65,1,2
AL001,2017-11-01T00:00:00,25.7,19.5120833333333,15,92.1,77.4795833333333,55.59,0.52448895,0,15.3,3.75679166666667,0,502,840,95,1,2
AL001,2017-11-02T00:00:00,25.83,20.0604166666667,15.3,91.7,73.2608333333333,51.59,0.5471895,0,17.1,4.69825,0,748,644,43,2,2
AL001,2017-11-03T00:00:00,23.48,18.2604166666667,13.92,94.2,83.8004166666667,61.46,0.3097365,0,13.05,2.679625,0,827,23,566,24,3
AL001,2017-11-04T00:00:00,20.63,18.1508333333333,14.69,95.7,87.1075,69.68,0.2588226,1.9,29.7,6.47329166666667,0,183,20,1048,177,4
AL001,2017-11-05T00:00:00,24.83,18.0408333333333,12.26,94.9,75.2054166666667,44.24,0.5800635,0,17.55,3.39745833333333,0,564,270,602,4,3
AL001,2017-11-06T00:00:00,23.35,17.1179166666667,10.95,74.95,52.5,28.14,0.49198425,0,18.9,2.81766666666667,0,308,856,260,13,3
AL001,2017-11-07T00:00:00,20.36,14.0829166666667,8.06,89,69.89625,45.16,0.53909925,0,21.15,4.013625,0,555,54,813,16,3
AL001,2017-11-08T00:00:00,22.86,14.3275,7.957,89.8,68.3158333333333,32.02,0.5288667,0,19.35,3.89504166666667,0,870,18,544,6,3
AL001,2017-11-09T00:00:00,20.83,14.3770833333333,9.48,77.82,51.7783333333333,19.39,0.53648625,0,19.8,3.27204166666667,0,746,570,122,0,2
AL001,2017-11-10T00:00:00,22.17,13.3701666666667,6.985,77.87,54.21875,23.37,0.5284668,0,21.15,3.66645833333333,0,696,90,445,209,4
AL001,2017-11-11T00:00:00,21,13.555125,6.983,91,71.5083333333333,35.29,0.50586915,0,19.8,3.282,0,423,404,610,3,3
AL001,2017-11-12T00:00:00,20.99,13.5302083333333,6.85,93.3,79.7879166666667,52.82,0.51040215,0,20.25,3.99454166666667,0,727,55,651,5,3
AL001,2017-11-13T00:00:00,24.33,15.3129166666667,7.754,94.8,63.7795833333333,31.96,0.5048475,0,15.3,2.77870833333333,0,897,217,254,69,4
AL001,2017-11-14T00:00:00,20.46,12.8879166666667,7.416,70.58,53.7416666666667,28.22,0.47850855,0,15.3,2.44345833333333,0,966,332,141,0,3
AL001,2017-11-15T00:00:00,20.33,13.5779166666667,8.83,84.6,67.7125,48.79,0.4931421,0,15.3,3.16608333333333,0,830,76,530,1,3
AL001,2017-11-16T00:00:00,20.05,12.997875,6.816,91.6,77.0379166666667,51.48,0.48434535,0,15.75,2.95675,0,936,11,491,3,3
AL001,2017-11-17T00:00:00,21.02,13.5570833333333,7.855,93.7,80.7870833333333,53.26,0.46970865,0,13.05,3.00620833333333,0,922,29,488,0,3
AL001,2017-11-18T00:00:00,21.43,13.6316666666667,8.46,93.9,82.7945833333333,59.17,0.437826,0,15.75,3.08895833333333,0,939,100,396,4,3
AL001,2017-11-19T00:00:00,22.84,14.1483333333333,8.94,96.1,82.3933333333333,50.91,0.46378185,0,14.4,2.12383333333333,0,843,551,46,0,2
AL001,2017-11-20T00:00:00,24.83,14.1420416666667,7.082,91.6,71.0929166666667,33.18,0.4659417,0,12.6,3.53775,0,974,155,311,0,3
AL001,2017-11-21T00:00:00,21.4,13.4692083333333,7.319,80.2,62.76125,33.17,0.4701108,0,15.3,3.52166666666667,0,736,21,680,0,3
AL001,2017-11-22T00:00:00,21.03,12.469,6.444,90.8,64.6858333333333,38.09,0.44257185,0,14.85,3.470375,0,912,4,523,0,3
AL001,2017-11-23T00:00:00,20.12,12.0754583333333,4.959,96.8,78.6466666666667,46.77,0.43254915,0,18,2.92833333333333,0,717,8,715,0,3
AL001,2017-11-24T00:00:00,23.55,13.89825,6.574,98.4,74.8791666666666,29,0.4353156,0.1,17.55,3.12370833333333,0,691,26,722,0,3
AL001,2017-11-25T00:00:00,20.26,13.6877083333333,6.715,90.9,79.5170833333333,61.48,0.31829025,0,18.45,3.20779166666667,0,290,21,1127,1,3
AL001,2017-11-26T00:00:00,20.73,16.62625,14.05,89.4,72.0929166666667,58.72,0.3848886,0,17.1,3.75383333333333,0,758,521,159,1,3
AL001,2017-11-27T00:00:00,20.76,16.1916666666667,12.36,89.7,75.2983333333333,58.46,0.2230395,0,14.4,1.78095833333333,0,591,705,90,54,4
AL001,2017-11-28T00:00:00,17.93,15.2058333333333,11.28,91.6,78.2141666666667,61.42,0.21666075,0,18,4.47945833333333,0,0,0,944,496,4
AL001,2017-11-29T00:00:00,17.83,15.9008333333333,13.27,97.2,92.125,86.9,0.1207137,8.1,31.05,8.51458333333333,0,93,224,1050,73,3
AL001,2017-11-30T00:00:00,14.63,11.9529166666667,8.09,96.9,87.1804166666667,74.81,0.07421715,3.5,25.2,6.18720833333333,0,969,350,19,100,4
AL001,2017-12-01T00:00:00,15.23,9.78041666666667,3.311,89.5,65.05625,39.7,0.4343445,0,27,4.49445833333333,0,843,101,459,36,3
AL001,2017-12-02T00:00:00,16.95,10.5988333333333,3.648,50.14,35.5233333333333,11.39,0.4404315,0,25.2,4.585875,0,695,63,588,90,4
AL001,2017-12-03T00:00:00,16.35,8.03875,2.507,75.03,52.4254166666667,21.77,0.428019,0,13.95,2.01633333333333,0,607,158,537,137,4
AL001,2017-12-04T00:00:00,15.94,8.16783333333334,2.437,84.5,69.0004166666667,46.97,0.368865,0,12.15,2.976875,0,874,545,21,0,2
AL001,2017-12-05T00:00:00,17.86,10.43325,5.6,87.9,73.7225,50.33,0.414873,0,18.9,3.12920833333333,0,821,572,48,0,2
AL001,2017-12-06T00:00:00,18.98,11.3182083333333,6.715,90.5,75.67625,48.68,0.4112325,0,19.35,2.36895833333333,0,850,554,32,0,2
AL001,2017-12-07T00:00:00,17.9,10.7963333333333,6.107,94.5,79.6195833333334,53.27,0.409389,0,13.95,2.29083333333333,0,901,74,463,1,3
AL001,2017-12-08T00:00:00,16.72,10.2068333333333,3.648,96.8,85.7225,64.8,0.42186,0,22.95,4.159625,0,750,2,612,74,4
AL001,2017-12-09T00:00:00,21.75,14.01125,9.1,96.6,79.8379166666667,48.02,0.3627135,0,13.5,2.39654166666667,0,761,204,474,0,3
AL001,2017-12-10T00:00:00,19.75,13.449875,7.181,93.1,82.0575,61.98,0.3689085,0,31.05,5.681,0,450,174,790,24,3
AL001,2017-12-11T00:00:00,16.79,13.914375,5.736,90,78.2641666666667,45.65,0.1204062,5,59.4,14.479,0,121,27,1178,113,3
AL001,2017-12-12T00:00:00,16.79,9.79241666666667,4.317,88.4,72.5808333333333,44.87,0.416118,0,16.65,3.10741666666667,0,933,65,434,6,3
AL001,2017-12-13T00:00:00,15.91,9.31875,3.379,89.8,71.96375,33.19,0.402069,0,20.7,3.62683333333333,0,649,45,733,13,3
AL001,2017-12-14T00:00:00,16.68,10.3334583333333,4.486,94.4,82.4216666666667,61.25,0.3741735,0,23.85,4.198125,0,135,0,1284,21,3
AL001,2017-12-15T00:00:00,20.63,13.67875,8.06,95,83.47125,59.13,0.39546015,0,31.05,5.10416666666667,0,574,90,767,7,3
AL001,2017-12-16T00:00:00,19.05,13.2640833333333,7.154,87.2,58.59625,24.77,0.38385765,0,13.05,3.21733333333333,0,545,768,123,0,2
AL001,2017-12-17T00:00:00,17.76,9.6625,4.693,84.3,62.2195833333333,28.21,0.3927,0,13.05,1.85229166666667,0,798,588,56,1,2
AL001,2017-12-18T00:00:00,16.48,9.1525,4.02,88.2,70.0179166666667,37.33,0.3861465,0,14.85,2.189875,0,759,61,618,2,3
AL001,2017-12-19T00:00:00,17.8,11.6229166666667,5.668,90.4,62.75,38.57,0.2891958,0,27.45,5.13495833333333,0,1123,163,128,24,3
